Rowid_,SAMPLE_POINTS,X,Y,CORRECTSEQ,COMBINED_C,COMBINED_PH,COMBINED_CEC,COMBINED_BD,WC2_0_BIO_10M_01,WC2_0_BIO_10M_04,WC2_0_BIO_10M_06,WC2_0_BIO_10M_11,WC2_0_BIO_10M_13,WC2_0_BIO_10M_16
,1803,832845.430223688250408,5157605.288540192879736,-9999.000000000000000,-9999.000000000000000,71.000000000000000,19.854545082794026,255.000000000000000,11.389555005787322,821.148856733524781,-7.263819126511768,1.502583400259910,40.478344171068770,113.216730814081728
,1804,814721.265828486531973,5151812.096720008179545,-9999.000000000000000,-9999.000000000000000,75.183116237069086,21.084200541892116,255.000000000000000,11.409239345696562,813.305506772950821,-7.504319826970933,1.493919186368155,33.457526823983649,94.317070088004030
,1805,829907.794152760645375,5163061.601307223550975,-9999.000000000000000,-9999.000000000000000,72.000000000000000,19.029444368862471,255.000000000000000,11.332795802704837,827.934931136615205,-7.471508367425707,1.353924840356823,38.313085129666689,106.888101311215621
,1806,808960.931622121483088,5149530.826307001523674,-9999.000000000000000,-9999.000000000000000,75.431911864387530,21.303290932037612,255.000000000000000,11.473725449452948,806.163383265787729,-7.339874639055122,1.585222781161003,31.923679651945772,90.089451350743090
,1807,813774.732752909301780,5135293.059262299910188,-9999.000000000000000,-9999.000000000000000,76.075906934658178,18.000000000000000,255.000000000000000,11.484660296345481,781.703543045327478,-6.888993672754231,1.877432888226039,34.648259699254254,98.190346965322277
,1808,815398.496309958049096,5135490.156000152230263,-9999.000000000000000,-9999.000000000000000,75.977018165164225,17.927440275564269,255.000000000000000,11.461382218426440,782.504198844755820,-6.960866298671656,1.857346544644348,35.270923261021551,99.723214451464017
,1809,808485.493145908927545,5141987.310558447614312,-9999.000000000000000,-9999.000000000000000,75.000000000000000,19.438129832587109,255.000000000000000,11.503213377337945,784.723679939652698,-6.919130111785197,1.817361809020838,32.120656202920522,91.092865199269241
,1810,817534.894302095170133,5158934.618105271831155,-9999.000000000000000,-9999.000000000000000,71.433779546115957,17.943774844394753,255.000000000000000,11.385602957434996,831.606566606302977,-7.723547035529521,1.308795997839186,33.504001815618153,94.259064125352054
,1811,820048.990374016924761,5159692.011390356346965,-9999.000000000000000,-9999.000000000000000,71.143610581069368,19.000000000000000,255.000000000000000,11.359013460833292,832.186134683534419,-7.721938105984518,1.292204707772976,34.194438192432017,96.088318489902122
,1812,808643.260593462735415,5135839.536771609447896,-9999.000000000000000,-9999.000000000000000,73.210028559738134,19.993053495935495,255.000000000000000,11.542024914276784,778.154371790862115,-6.689473686488383,1.931269305348130,32.577952225234071,92.940308908892689
,1813,825835.944825388141908,5139533.906121408566833,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,4.972173065827975,11.316713894000003,789.226384803431415,-7.388328819829812,1.728565027610174,39.823998726036500,111.254736270324585
,1814,822974.292753599584103,5127466.983476823195815,-9999.000000000000000,-9999.000000000000000,75.386637950028870,20.530414447685665,255.000000000000000,11.679716905740861,801.173674249174496,-6.861204073263246,1.934319625698350,39.044878045396054,109.092096669150052
,1815,832115.324807273223996,5140779.453676396980882,-9999.000000000000000,-9999.000000000000000,70.299691219141963,18.976282804530186,255.000000000000000,11.365175107272972,802.255393329953563,-7.468356000123703,1.700468072078292,43.126488473894057,119.761591775196791
,1816,830715.261405854602344,5150819.700094892643392,-9999.000000000000000,-9999.000000000000000,73.000000000000000,18.299842728734919,255.000000000000000,11.383315349805788,814.015326871804405,-7.372666294940592,1.569415911547702,40.579330046563101,113.312571772574898
,1817,829258.058301146607846,5149885.035554870963097,-9999.000000000000000,-9999.000000000000000,72.600238571714343,17.162282296181381,254.999999999999972,11.374600644805792,812.050160764674274,-7.398902740581691,1.572375228348138,39.996236743076985,111.768779611305987
,1818,826563.595026339171454,5145068.753208952955902,-9999.000000000000000,-9999.000000000000000,72.716785409086313,26.025702438549452,255.000000000000000,11.340790451004983,801.245180490989810,-7.424764282991329,1.633962987781125,39.384420558117348,110.128255266103736
,1819,813518.402887733653188,5131779.472870294936001,-9999.000000000000000,-9999.000000000000000,72.881654393061893,18.784673832613436,255.000000000000000,11.554972055085823,785.439871560206939,-6.779574108863303,1.916267388213484,34.855557520916250,99.045312507190133
,1820,1008167.506676771910861,5135924.846155550330877,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.315041310036335,730.301089201566924,-9.523214706846014,-1.304310168202317,77.076141304751786,204.831870565691418
,1821,1008740.579288290464319,5124816.283771812915802,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.814532775211259,727.667723001644049,-9.188495047518860,-0.737836572121212,75.006606789242937,198.799516930157466
,1822,1010792.757437193300575,5133355.535271912813187,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.612544909497850,731.273585441284695,-9.423856336823546,-1.010111201090733,78.081675781974255,206.108889914826847
,1823,998715.571995695121586,5125608.292007875628769,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.226110087972826,728.074550450068045,-9.327103843297149,-1.297524353106142,70.965597875152199,189.570872585834252
,1824,1008010.806814404902980,5131148.777175779454410,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.394651836683719,728.072296722056763,-9.417855361436262,-1.168589544230628,76.284345937917578,202.220347446063073
,1825,1036721.680078236269765,5141601.319242814555764,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,9.236588627459128,752.514394414396520,-8.926096855973409,0.205410707701402,84.495397018850980,242.877553382368376
,1826,1026029.309192724758759,5137786.633095351047814,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.878686952501223,743.988253768517211,-9.011442050326206,0.008644859875909,81.017651729874274,221.931145695972020
,1827,1058990.025139061268419,5159499.461250850930810,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,6.375038667747548,724.743188678561182,-10.273503698253990,-2.127539229531373,97.228669209335820,272.979045276407419
,1828,1066541.780891199596226,5163170.039565852843225,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,5.827475923412329,732.240109695358115,-10.533821816710333,-2.792664009612819,92.265761732866181,255.496222300386336
,1829,1046516.649459770997055,5152331.750059004873037,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.600142821990152,726.517775874064569,-9.660053466030504,-0.970863070955183,94.906025665068739,273.086818330241783
,1830,1027246.899395050131716,5156990.162415691651404,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,9.012560289467782,757.011165858525260,-9.117967396341857,-0.077648819805587,86.535329741988193,254.159155142522167
,1831,1065308.480613807681948,5163950.490408401936293,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,5.768787365004722,730.659510857016585,-10.512368106473650,-2.822733655893179,93.067772218805104,257.757248402779055
,1832,1038315.768083007540554,5151697.943336138501763,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.509357894391560,746.892175083733832,-9.537389964296375,-0.452103757808562,91.407809317577190,266.882529590783065
,1833,1054760.920943023404106,5150455.553309679031372,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,6.929294774835638,714.485395251310933,-9.675755405023743,-1.409256772350136,95.126645394668998,270.097048466610147
,1834,1036667.592971986974590,5164704.547952855005860,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.669000173697269,750.008347044092488,-10.476037560227793,-1.384439443101066,103.959353894190855,300.014238940917721
,1835,1045654.044033946585841,5162152.259968977421522,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.111241014411798,733.450350844848685,-10.370065039273985,-1.593086695646535,102.897389719372882,294.287918751164398
,1836,1043335.888856484903954,5157074.017479186877608,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.614248632671114,734.302420829284983,-9.969093336570637,-1.112950350420274,97.556080576711793,281.898940226201375
,1837,1046107.505084099015221,5154797.339614027179778,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.487404296227286,726.942200460576487,-9.810407070628475,-1.090830055744822,96.363471097563021,277.525979906247471
,1838,1040725.496871711220592,5165822.848795667290688,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.273294778797514,745.216012502025819,-10.677067233793190,-1.682170172172225,106.266576886321431,304.743388429603442
,1839,1049563.924312713555992,5159710.943597635254264,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,6.898338254506247,722.936945321921144,-10.182194570485928,-1.590703727787652,101.391309271779122,288.861953005580403
,1840,1022668.438937181141227,5166854.309568142518401,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.649784532659984,752.508916276996956,-9.190657331757361,-0.385684109930073,93.098412892461084,270.781263685208387
,1841,1033639.228416348225437,5175821.982625247910619,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.279000529862158,752.455132950225561,-10.795404462514346,-1.826809777874215,113.305785547683229,323.443528518957919
,1842,1056975.862073196098208,5181325.553740104660392,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,5.417211375718954,739.452575023442819,-11.228037989387058,-3.327336040749530,104.141105226413799,288.322264868793354
,1843,1029809.698953095939942,5172049.898305540904403,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.836403026417893,751.325873467900806,-10.165591233271231,-1.227935002907612,105.629288910014438,304.207895870912751
,1844,1056001.762409945949912,5169810.779534109868109,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,5.884721880438200,730.621186594813480,-10.760003838244467,-2.718427515312824,102.137434033323672,285.549450153900523
,1845,1026932.985280921333469,5174464.566595082171261,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.013471717389393,749.218716705802990,-9.797282580944461,-1.000517523312335,105.039106419335837,302.595367041557665
,1846,1041158.332117456942797,5172575.040355555713177,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,6.819865086484127,749.175653209351822,-11.215637005088816,-2.214453487727059,113.114170748609553,321.678936593541039
,1847,1030933.101233382709324,5167890.041556663811207,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.995923274948339,751.817155269029399,-10.054268109214405,-1.067544861105372,102.061515337849229,294.917017315256771
,1848,1021477.373315419536084,5148817.953300140798092,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.710673127543094,750.518175288900238,-9.143386186376372,-0.276767930746234,80.816225037610451,228.873469311706174
,1849,1036696.718620104715228,5145006.523132247850299,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,9.036657174324143,751.332775328426806,-9.096759519076210,0.019933058703263,86.329485518904832,249.628284375179987
,1850,1024147.316553682088852,5158300.956110474653542,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.979559705824819,756.568174165798609,-9.056515463746939,-0.104039983728371,85.872962003124215,251.062326434167829
,1851,1027223.423812230234034,5151604.475008611567318,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,9.182632069235559,757.192105054569879,-8.983041169668940,0.099233392856343,82.824821773712671,242.019080475803321
,1852,1041132.813165271189064,5134864.925193578936160,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,9.411807989387016,750.099843427659835,-8.611421997092989,0.428442823846900,82.126464293281629,235.881914755031403
,1853,1024680.088286435464397,5148251.898306123912334,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,9.023349870394487,753.367350747417845,-9.004776111547539,0.000176364519762,81.393678591171664,232.970458904266650
,1854,1033756.213417646009475,5150685.702709107659757,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.811641707041030,750.930761621939610,-9.281727643694733,-0.196094408227566,87.530563420750838,254.982363373096916
,1855,1009586.920862851198763,5154666.916990522295237,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.752868743708362,743.948822559640803,-9.545476457787675,-1.189011604475024,78.663311351992206,217.454265824426528
,1856,1015510.410159220919013,5160504.412659915164113,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.426670860161707,751.127963313390183,-9.196393853593818,-0.594786907671016,83.646854360585422,238.979786991327416
,1857,1000276.291319472366013,5140283.487811712548137,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,6.692016577757481,728.454997296356737,-9.765530750886803,-1.934490553224542,73.977580947238209,198.177270362994307
,1858,1013498.635572408558801,5167203.208774217404425,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.665602019847956,755.098129842693083,-8.975917434610318,-0.411364573462417,85.916693590271109,248.855962167504117
,1859,1014688.000205293996260,5144449.540851693600416,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.009895364591838,740.670973412923900,-9.423467911103828,-0.823593404846361,79.603084466359945,215.671299362106964
,1860,1016718.704144641640596,5156330.152275558561087,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.358342012613438,749.788325868269681,-9.283106442145462,-0.643236417026853,81.758289253464255,232.154276658606790
,1861,1000447.337814875529148,5146196.733698577620089,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,6.851962310888078,733.534670471870072,-9.836570155628081,-1.920719528065163,74.599118236369748,199.883555817184828
,1862,988375.719753509853035,5163623.302841245196760,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.004077410731128,743.063325001385010,-9.158165501981443,-0.888238135805156,69.571379270068405,200.622640442030558
,1863,993398.052822512341663,5160044.645138264633715,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.623839821201125,742.486329330638227,-9.436517255245757,-1.281160832961362,72.417451970627852,204.320360276135744
,1864,995971.826461407006718,5162852.478951197117567,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.937037556659218,747.715213528104300,-9.304079754008340,-1.061538880308501,74.206608367104550,211.304416267738219
,1865,996465.665851870551705,5156510.622347355820239,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.323242593159586,740.845897071619220,-9.654877031353632,-1.579867671563671,73.773667892133290,203.863288044716342
,1866,992450.446886754478328,5166857.642058053053916,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.353615675718860,749.846940244906023,-9.025711397845642,-0.661406809020882,72.368443722565829,210.573019668821104
,1867,986530.625163220916875,5168005.423404313623905,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.569231086045766,747.286887498341912,-8.838337536706613,-0.393687393040053,68.421572697313565,201.233622592459767
,1868,990072.649219110142440,5157656.842226506210864,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.293588524645497,736.959025214387225,-9.558619430472273,-1.501667565308431,70.414256409767290,197.605609550345434
,1869,996537.761764543480240,5221655.151466582901776,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,6.615030347870784,740.934713343958492,-10.226283372537216,-2.122528206998136,118.004823889257821,333.605210917857676
,1870,1001811.953542367904447,5219224.045887398533523,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,6.557820265348142,740.422017164329418,-10.199544280422646,-2.179381682689867,121.737248651629585,342.242255269063890
,1871,1002396.914009016938508,5218621.668757914565504,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,6.568278379782768,740.682052387032627,-10.195736318847253,-2.175685382421369,121.998638588923214,342.831725525527759
,1872,998094.036415585782379,5212197.912334243766963,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,6.913667853413166,739.241432639951313,-10.015236373654869,-1.831031142483502,114.354095008884499,324.230878090039653
,1873,1009366.860103330807760,5204716.798292421735823,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.258366186988217,748.140411543393043,-9.801524052863945,-1.674969015454492,119.315008236735764,336.332363692788476
,1874,1002117.619748180150054,5209316.318270172923803,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,6.961540449138480,742.946771562883896,-10.049519354020919,-1.858043674820472,116.967780996352303,330.396796781864396
,1875,997446.624318589689210,5211541.849766082130373,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,6.947921707026905,738.567435770874681,-9.985886191763132,-1.787737734452425,113.333722615575667,321.738378404931893
,1876,992836.035403127083555,5202490.767621792852879,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.554756906140935,743.981700164895983,-9.740840623722381,-1.306871474667940,101.241622393958735,291.464517786927559
,1877,998920.212565167108551,5193286.373618994839489,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.837869851747229,742.558311639977092,-9.329061064233954,-1.015469465216214,99.034171496730892,285.981690020303745
,1878,1003395.439487874507904,5189979.737717188894749,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,8.259694587192389,741.431567066434582,-8.773706674672308,-0.604440688460268,98.229728361783870,284.757091755525607
,1879,994315.079507675720379,5204220.076201021671295,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.353498463723815,739.803729052663812,-9.777836445371069,-1.429815471835136,104.685206075261590,300.174004806858079
,1880,994442.513835221761838,5209179.159740578383207,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.110060736945105,737.658252720572136,-9.900163356546015,-1.622175845944946,108.752442895981304,310.539605771533388
,1881,991529.904482342069969,5187697.809338144026697,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.638710465278384,753.888354604316760,-9.000087919160501,-0.403066506347363,85.183614685752843,249.286656472329582
,1882,993818.450141641311347,5210409.895176881924272,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.094869267959248,738.802629489742117,-9.938205768176189,-1.653437966542085,108.757132021590053,310.658782128176654
,1883,983323.460305017302744,5211893.819658963009715,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.479798753432318,750.363303522597107,-10.038623232339676,-1.482383384697006,97.695375094595505,284.538965735499403
,1884,978906.743691927520558,5198442.763873595744371,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.465588791059353,762.157208929022090,-9.540649382264593,-0.732299373810039,83.253823964353245,244.791194727475954
,1885,970121.022985213669017,5202795.834621197544038,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.915181902557296,756.224638888034065,-9.832821053511555,-1.181285180423100,83.034420403386122,245.535640509185384
,1886,985340.542118624784052,5195090.291554316878319,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.710012576482811,761.378890684466228,-9.251293374087455,-0.463561214693333,84.240150579702728,247.284205924348953
,1887,975003.210405572201125,5194644.499690346419811,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.718854692246621,761.635527210120472,-9.261217114686822,-0.472455712385845,77.776068073495466,228.603895044544061
,1888,975404.256260774796829,5199234.012315599247813,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.329194760121327,760.493488052665725,-9.606253520116720,-0.842157611379007,82.279219420399372,242.221025572335861
,1889,978205.485212199855596,5193054.067414199933410,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.915856304253330,762.886628008878233,-9.107881849201696,-0.291912336460060,77.723116142088344,228.548562811935767
,1890,982981.662583917845041,5176506.609507475979626,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,9.252731477046760,758.070416059355580,-8.556834954278592,0.138412508619960,68.693736177042155,202.642578753003988
,1891,979234.048348157899454,5178169.328134769573808,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,9.557055291113491,763.265867110127715,-8.433279126573254,0.372958523604146,66.567960977805257,195.538694052426933
,1892,976618.356200774898753,5189696.334015986882150,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,9.176969970303061,763.400881063886118,-8.869086554199757,-0.041936663368502,73.847776253203534,216.780514415429678
,1893,964118.595828080899082,5187744.335217013023794,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.581407637465809,748.442577389331291,-9.165678215712521,-0.442153388844126,73.700548222327399,211.719608472635173
,1894,978011.584772295667790,5177788.300388819538057,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,9.656612673573131,764.701890753471844,-8.380723325921553,0.455590067676842,65.316963113528175,191.549037581629932
,1895,968630.829505625413731,5186475.191984725184739,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,9.068760240883002,757.806177914113732,-8.903007665418086,-0.090141978257531,70.505494890695218,204.096371926407585
,1896,976976.930070788599551,5171604.200774519704282,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,10.016355352299763,768.016756468335188,-8.092243199305235,0.800170278208386,59.491833234247828,173.999749399683367
,1897,980683.272101706243120,5143110.285840727388859,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,6.689275244210243,723.136616684295859,-9.594761385295055,-1.758891199832974,65.082349662201096,180.641242978845327
,1898,973628.239794572815299,5157164.654624335467815,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.762622053584177,743.283681180618714,-8.410011476667215,-0.007331700433366,57.656536907869821,165.415567508245744
,1899,976915.889970788615756,5141673.045825061388314,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,6.740450566594227,719.944891453330342,-9.434186953661554,-1.627702788473263,63.249353618281795,177.435127529987028
,1900,989050.323609661078081,5150435.660605515353382,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,6.405352847508310,727.526387949486320,-10.006044887034372,-2.216451912456328,69.741954049301498,190.410047665134584
,1901,983406.074139346368611,5148517.282084623351693,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,6.612921540553342,723.765884073382495,-9.712050266839416,-1.897930811729485,66.706973393978132,184.614469332139464
,1902,975523.016906894859858,5150551.100748934783041,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,7.345812768679148,720.685151427209462,-9.024677897617092,-1.080264525978850,62.111004254563596,176.854473071219076
,1903,987016.587022953666747,5133654.692743715830147,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,6.676655001403589,732.906243110635614,-9.880865336347878,-1.890586903892329,67.391657022636593,181.634534605360017
,1904,963762.543273827643134,5167850.571293910034001,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,10.852343265576653,784.459555815297676,-7.527880456946388,1.493403752179072,48.981853443842098,136.828430593403795
,1905,970999.524410964921117,5170876.501207007095218,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,10.573204875602615,776.806828864409454,-7.777652218713747,1.263938531692367,54.193022603886774,156.402137106933935
,1906,984096.796688511734828,5176711.292767114005983,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,9.152272347294435,756.587771005197510,-8.608755062486685,0.055641795320101,69.791614780002845,206.147755425956802
,1907,961652.822077186894603,5155198.946466847322881,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,10.275572796280052,772.058893249432572,-7.646762220301113,1.131855833176322,49.855731185268091,135.201419775571054
,1908,966538.653444899478927,5164862.725169749930501,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,10.567296597889461,777.576185502076328,-7.634669998310460,1.304572781530069,50.337798617700479,141.701960622213335
,1909,993180.586933631799184,5171156.327952369116247,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,8.638246603588486,753.742817091814459,-8.889458869693501,-0.435149183385819,74.186243593118576,218.225009442338717
,1910,1003222.510557869332843,5161515.317073705606163,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,7.986671259274965,749.375918989481079,-9.341816428573559,-1.045547182898088,77.974721551514506,220.287205349261853
,1911,801149.840473554329947,5118764.562031319364905,-9999.000000000000000,-9999.000000000000000,75.804719816712236,22.538047566226680,255.000000000000028,11.274660614469692,795.725252583633392,-7.198440429451963,1.606721199204459,35.301181887279249,102.825498864485255
,1912,807278.053336238837801,5115881.352176215499640,-9999.000000000000000,-9999.000000000000000,75.688590824524013,22.982473488226944,255.000000000000000,11.461732950644539,789.100205513795800,-6.742130883207881,1.854592195574472,35.638105919757251,103.300249283121858
,1913,799767.635166007443331,5114440.235146471299231,-9999.000000000000000,-9999.000000000000000,74.218174575365822,23.154949239542056,255.000000000000000,11.225042781600781,791.387228035625071,-7.237835136783728,1.610709722986358,35.591740888842516,103.529804978417744
,1914,801729.236569031723775,5117872.480098724365234,-9999.000000000000000,-9999.000000000000000,74.812775503017804,22.380875276830427,255.000000000000000,11.295804725215772,794.217752162963393,-7.139096097593291,1.642463445007874,35.341006482841628,102.870958930267449
,1915,830215.471898250980303,5129859.332558497786522,-9999.000000000000000,-9999.000000000000000,73.987822562180099,18.862132725507944,255.000000000000000,11.640730414417263,800.889268301570269,-6.950125718484717,1.938542077020090,42.232981873808512,117.048817619062504
,1916,804911.546639788197353,5119108.961910851299763,-9999.000000000000000,-9999.000000000000000,76.975245890253120,19.975245890253120,255.000000000000028,11.451117047383864,792.065611269603323,-6.834625709342041,1.798176756651268,34.849782410698602,101.432155364773308
