OBJECTID,OR_random_Merge,X,Y,wc2_0_bio_10m_02,wc2_0_bio_10m_03,wc2_0_bio_10m_04,wc2_0_bio_10m_05,wc2_0_bio_10m_06,wc2_0_bio_10m_07,wc2_0_bio_10m_08,wc2_0_bio_10m_09,wc2_0_bio_10m_10,wc2_0_bio_10m_11,wc2_0_bio_10m_12,wc2_0_bio_10m_13,wc2_0_bio_10m_14,wc2_0_bio_10m_15,wc2_0_bio_10m_16,wc2_0_bio_10m_17,wc2_0_bio_10m_18,wc2_0_bio_10m_19,Bare_ground_change_1982_2016__1_,Short_vegetation_change_1982_2016,Tree_canopy_change_1982_2016,gt30w140n90,wc2_0_bio_10m_01
101,101,-117.487873214852925,44.987187190958593,12.947437345981598,36.684789136336299,797.366154251259786,24.070999145507813,-11.222749710083008,35.293748855590820,-1.273041645685832,17.235166708628338,17.336249987284344,-2.216833273569743,394.000000000000000,48.000000000000000,17.000000000000000,29.064418921672271,135.000000000000000,63.000000000000000,80.000000000000000,124.000000000000000,-1.000000000000000,0.000000000000000,7.000000000000000,1520.000000000000000,7.358864595492681
102,102,-117.435950157686250,44.992828724276649,12.947437345981598,36.684789136336299,797.366154251259786,24.070999145507813,-11.222749710083008,35.293748855590820,-1.273041645685832,17.235166708628338,17.336249987284344,-2.216833273569743,394.000000000000000,48.000000000000000,17.000000000000000,29.064418921672271,135.000000000000000,63.000000000000000,80.000000000000000,124.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1528.000000000000000,7.358864595492681
103,103,-117.552407810977400,44.867819660700206,14.239041676123938,37.879361437378201,824.362190239653501,26.484500885009766,-11.105999946594238,37.590500831604004,-0.521791736284892,18.813291867574055,19.017625252405804,-1.250958363215129,334.000000000000000,37.000000000000000,17.000000000000000,25.176651497856007,108.000000000000000,60.000000000000000,74.000000000000000,97.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,858.000000000000000,8.695270841320356
104,104,-117.661326463864327,44.832931378613921,14.628916859626770,38.102090107590278,845.490889524505860,26.818000793457031,-11.576000213623047,38.394001007080078,-0.929708401362101,18.951291720072430,19.079916556676228,-1.595583438873291,326.000000000000000,40.000000000000000,15.000000000000000,29.034125010481159,112.000000000000000,55.000000000000000,68.000000000000000,102.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1072.000000000000000,8.513791660467783
105,105,-117.621270518690494,44.764055408567458,14.628916859626770,38.102090107590278,845.490889524505860,26.818000793457031,-11.576000213623047,38.394001007080078,-0.929708401362101,18.951291720072430,19.079916556676228,-1.595583438873291,326.000000000000000,40.000000000000000,15.000000000000000,29.034125010481159,112.000000000000000,55.000000000000000,68.000000000000000,102.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,1047.000000000000000,8.513791660467783
106,106,-117.344371090547213,45.116368155625423,11.195124838501215,38.089992665411735,681.649992982950039,17.712249755859375,-11.678999900817871,29.391249656677246,-3.976541608572006,11.697166522343954,11.697166522343954,-4.882458219925563,585.000000000000000,73.000000000000000,21.000000000000000,31.376046841217939,203.000000000000000,83.000000000000000,83.000000000000000,189.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2071.000000000000000,2.863729127372304
107,107,-117.428039040991280,45.041175941672236,11.195124838501215,38.089992665411735,681.649992982950039,17.712249755859375,-11.678999900817871,29.391249656677246,-3.976541608572006,11.697166522343954,11.697166522343954,-4.882458219925563,585.000000000000000,73.000000000000000,21.000000000000000,31.376046841217939,203.000000000000000,83.000000000000000,83.000000000000000,189.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1749.000000000000000,2.863729127372304
108,108,-117.421538376754143,45.012789642901112,11.195124838501215,38.089992665411735,681.649992982950039,17.712249755859375,-11.678999900817871,29.391249656677246,-3.976541608572006,11.697166522343954,11.697166522343954,-4.882458219925563,585.000000000000000,73.000000000000000,21.000000000000000,31.376046841217939,203.000000000000000,83.000000000000000,83.000000000000000,189.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1411.000000000000000,2.863729127372304
109,109,-117.291420851275518,45.017398722669611,11.079916586478552,38.007071414006106,672.690219672508192,17.027750015258789,-12.124500274658203,29.152250289916992,-4.639666666587194,10.843874891599020,10.843874891599020,-5.557333300511043,632.000000000000000,79.000000000000000,23.000000000000000,31.294397601236547,220.000000000000000,90.000000000000000,90.000000000000000,206.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2175.000000000000000,2.007083266973495
110,110,-117.421274683227693,45.042777590879950,11.195124838501215,38.089992665411735,681.649992982950039,17.712249755859375,-11.678999900817871,29.391249656677246,-3.976541608572006,11.697166522343954,11.697166522343954,-4.882458219925563,585.000000000000000,73.000000000000000,21.000000000000000,31.376046841217939,203.000000000000000,83.000000000000000,83.000000000000000,189.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1759.000000000000000,2.863729127372304
111,111,-116.497551547404839,45.374327289687756,11.180083235104879,37.114773366875355,713.099266159470858,20.617000579833984,-9.505999565124512,30.123000144958496,-1.396499951680501,15.017291545867920,15.119999726613363,-2.119041681289673,593.000000000000000,62.000000000000000,24.000000000000000,26.414894974589966,181.000000000000000,91.000000000000000,113.000000000000000,169.000000000000000,0.000000000000000,5.000000000000000,-5.000000000000000,2502.000000000000000,6.028083264827728
112,112,-116.657750142858958,45.358358337117863,10.977520902951559,35.729174707912719,731.486095160754417,21.711750030517578,-9.012499809265137,30.724249839782715,-0.922041694323222,15.938875198364258,15.994583527247110,-1.728083292643229,554.000000000000000,58.000000000000000,23.000000000000000,26.198717028231968,170.000000000000000,85.000000000000000,106.000000000000000,158.000000000000000,3.000000000000000,0.000000000000000,-14.000000000000000,954.000000000000000,6.675427178541820
113,113,-116.655757757839865,45.160425623620881,12.071625005453825,38.089847635445146,738.394050855341902,19.475999832153320,-12.216500282287598,31.692500114440918,-4.081208397944768,12.913291851679483,12.913291851679483,-5.014958431323369,617.000000000000000,75.000000000000000,21.000000000000000,31.563388861161407,212.000000000000000,85.000000000000000,85.000000000000000,201.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2071.000000000000000,3.610395798459649
114,114,-116.445023965355801,45.469157711622529,11.180083235104879,37.114773366875355,713.099266159470858,20.617000579833984,-9.505999565124512,30.123000144958496,-1.396499951680501,15.017291545867920,15.119999726613363,-2.119041681289673,593.000000000000000,62.000000000000000,24.000000000000000,26.414894974589966,181.000000000000000,91.000000000000000,113.000000000000000,169.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1873.000000000000000,6.028083264827728
115,115,-116.534702924345083,45.367077318880433,10.977520902951559,35.729174707912719,731.486095160754417,21.711750030517578,-9.012499809265137,30.724249839782715,-0.922041694323222,15.938875198364258,15.994583527247110,-1.728083292643229,554.000000000000000,58.000000000000000,23.000000000000000,26.198717028231968,170.000000000000000,85.000000000000000,106.000000000000000,158.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1785.000000000000000,6.675427178541820
116,116,-116.395627495342183,45.604032185708832,10.586145470539728,35.319529105901509,714.624658514527482,21.879749298095703,-8.092749595642090,29.972498893737793,9.769958138465881,16.571874618530273,16.676624774932861,-0.671458244323730,552.000000000000000,63.000000000000000,25.000000000000000,25.353989974070181,172.000000000000000,89.000000000000000,111.000000000000000,146.000000000000000,0.000000000000000,-11.000000000000000,10.000000000000000,1512.000000000000000,7.535010303060214
117,117,-116.387255227105527,45.621112650062798,10.586145470539728,35.319529105901509,714.624658514527482,21.879749298095703,-8.092749595642090,29.972498893737793,9.769958138465881,16.571874618530273,16.676624774932861,-0.671458244323730,552.000000000000000,63.000000000000000,25.000000000000000,25.353989974070181,172.000000000000000,89.000000000000000,111.000000000000000,146.000000000000000,0.000000000000000,-11.000000000000000,10.000000000000000,1433.000000000000000,7.535010303060214
118,118,-116.433757351306156,45.683064662637719,10.956604311863581,35.986120296056690,712.136974492954550,22.228500366210938,-8.218250274658203,30.446750640869141,9.944500168164572,16.737166722615559,16.777458270390827,-0.498333454132080,557.000000000000000,67.000000000000000,26.000000000000000,25.836591164762112,182.000000000000000,94.000000000000000,116.000000000000000,136.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1392.000000000000000,7.709656283259392
119,119,-116.527013357702629,45.635945774944787,10.378603994846344,35.159659924484025,708.700425596471405,21.448749542236328,-8.069749832153320,29.518499374389648,9.106333414713541,16.180708249409992,16.180708249409992,-0.896791696548462,553.000000000000000,61.000000000000000,24.000000000000000,25.202898018530611,171.000000000000000,89.000000000000000,89.000000000000000,148.000000000000000,6.000000000000000,0.000000000000000,-14.000000000000000,1204.000000000000000,7.109052071968715
120,120,-116.395073072065088,45.574395851684244,10.586145470539728,35.319529105901509,714.624658514527482,21.879749298095703,-8.092749595642090,29.972498893737793,9.769958138465881,16.571874618530273,16.676624774932861,-0.671458244323730,552.000000000000000,63.000000000000000,25.000000000000000,25.353989974070181,172.000000000000000,89.000000000000000,111.000000000000000,146.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1500.000000000000000,7.535010303060214
121,121,-116.482114637325822,45.883191111821702,11.945020772516727,36.955459355045576,734.233384873183468,23.694000244140625,-8.628749847412109,32.322750091552734,11.230416402220726,17.740833282470703,17.922999779383343,-0.047999978065491,549.000000000000000,70.000000000000000,26.000000000000000,27.425293190109670,186.000000000000000,92.000000000000000,115.000000000000000,128.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1372.000000000000000,8.580218683928251
122,122,-116.698274927426212,45.843435396314192,11.577687283356985,34.968136073237552,775.153141779189014,25.838249206542969,-7.270999908447266,33.109249114990234,12.709416667620340,19.671791712443035,19.802041689554851,0.884833256403605,466.000000000000000,56.000000000000000,24.000000000000000,24.051713178908955,149.000000000000000,80.000000000000000,97.000000000000000,114.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,837.000000000000000,9.961468726396561
123,123,-116.565218643854166,45.757986864267139,11.607812494039536,35.448842947366664,760.087533098979520,24.981500625610352,-7.763750076293945,32.745250701904297,12.152458290259043,19.000000158945721,19.149708747863770,0.576666514078776,488.000000000000000,60.000000000000000,24.000000000000000,25.855542750232317,161.000000000000000,82.000000000000000,103.000000000000000,117.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,430.000000000000000,9.480614577730497
124,124,-116.563804093206727,45.813047120914860,11.607812494039536,35.448842947366664,760.087533098979520,24.981500625610352,-7.763750076293945,32.745250701904297,12.152458290259043,19.000000158945721,19.149708747863770,0.576666514078776,488.000000000000000,60.000000000000000,24.000000000000000,25.855542750232317,161.000000000000000,82.000000000000000,103.000000000000000,117.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1078.000000000000000,9.480614577730497
125,125,-116.657570608614151,45.898932874847958,11.091604083776474,35.884417554333993,726.218988369682393,21.976749420166016,-8.932499885559082,30.909249305725098,9.817791501681009,16.470083713531494,16.598375161488850,-1.082416733105977,546.000000000000000,66.000000000000000,25.000000000000000,25.420707779004442,177.000000000000000,91.000000000000000,112.000000000000000,136.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1213.000000000000000,7.341968789696693
126,126,-117.245328317660778,45.090438374809594,11.079916586478552,38.007071414006106,672.690219672508192,17.027750015258789,-12.124500274658203,29.152250289916992,-4.639666666587194,10.843874891599020,10.843874891599020,-5.557333300511043,632.000000000000000,79.000000000000000,23.000000000000000,31.294397601236547,220.000000000000000,90.000000000000000,90.000000000000000,206.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1980.000000000000000,2.007083266973495
127,127,-117.045748942077694,45.080723417784270,12.130979192753633,39.219487447966493,703.004090613783205,18.456499099731445,-12.474499702453613,30.930998802185059,-4.232916633288066,11.951499938964844,11.951499938964844,-5.135874986648560,593.000000000000000,72.000000000000000,22.000000000000000,30.275879738710277,201.000000000000000,85.000000000000000,85.000000000000000,188.000000000000000,-2.000000000000000,0.000000000000000,0.000000000000000,1907.000000000000000,2.961697830508152
128,128,-117.211281131956468,45.142658777836573,11.079916586478552,38.007071414006106,672.690219672508192,17.027750015258789,-12.124500274658203,29.152250289916992,-4.639666666587194,10.843874891599020,10.843874891599020,-5.557333300511043,632.000000000000000,79.000000000000000,23.000000000000000,31.294397601236547,220.000000000000000,90.000000000000000,90.000000000000000,206.000000000000000,-2.000000000000000,7.000000000000000,0.000000000000000,2317.000000000000000,2.007083266973495
129,129,-117.219694290293660,45.142659900590218,11.079916586478552,38.007071414006106,672.690219672508192,17.027750015258789,-12.124500274658203,29.152250289916992,-4.639666666587194,10.843874891599020,10.843874891599020,-5.557333300511043,632.000000000000000,79.000000000000000,23.000000000000000,31.294397601236547,220.000000000000000,90.000000000000000,90.000000000000000,206.000000000000000,-2.000000000000000,7.000000000000000,0.000000000000000,2463.000000000000000,2.007083266973495
130,130,-117.158058796144701,45.111305570373759,12.130979192753633,39.219487447966493,703.004090613783205,18.456499099731445,-12.474499702453613,30.930998802185059,-4.232916633288066,11.951499938964844,11.951499938964844,-5.135874986648560,593.000000000000000,72.000000000000000,22.000000000000000,30.275879738710277,201.000000000000000,85.000000000000000,85.000000000000000,188.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1777.000000000000000,2.961697830508152
131,131,-116.765417721812014,45.256063671989637,10.862791707118353,35.188544944445091,750.693837033239788,21.399749755859375,-9.470499992370605,30.870249748229980,-1.552250047524770,15.755833466847738,15.755833466847738,-2.474249939123789,539.000000000000000,61.000000000000000,21.000000000000000,28.219996452327457,174.000000000000000,79.000000000000000,79.000000000000000,163.000000000000000,0.000000000000000,8.000000000000000,-11.000000000000000,1656.000000000000000,6.310875043272972
132,132,-116.943674859871123,45.269772713692021,11.264229054252306,37.366824480206887,720.106069307514190,19.935499191284180,-10.209500312805176,30.144999504089355,-2.403708398342133,14.120666583379110,14.153583288192749,-3.198416809240977,540.000000000000000,61.000000000000000,21.000000000000000,27.684918589466342,172.000000000000000,82.000000000000000,105.000000000000000,160.000000000000000,0.000000000000000,0.000000000000000,-7.000000000000000,1705.000000000000000,5.028781207899253
133,133,-116.785075417537257,45.531213633994128,11.099604278802872,36.545515689044279,710.855321365976465,22.127000808715820,-8.244999885559082,30.372000694274902,9.576124906539917,16.600999991099041,16.631458441416424,-0.532625039418538,513.000000000000000,57.000000000000000,23.000000000000000,25.097952817341923,160.000000000000000,83.000000000000000,106.000000000000000,136.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,1388.000000000000000,7.501885379354159
134,134,-116.804604846091593,45.525660190597591,11.099604278802872,36.545515689044279,710.855321365976465,22.127000808715820,-8.244999885559082,30.372000694274902,9.576124906539917,16.600999991099041,16.631458441416424,-0.532625039418538,513.000000000000000,57.000000000000000,23.000000000000000,25.097952817341923,160.000000000000000,83.000000000000000,106.000000000000000,136.000000000000000,0.000000000000000,6.000000000000000,-5.000000000000000,948.000000000000000,7.501885379354159
135,135,-116.862474508108335,45.310004368548277,11.264229054252306,37.366824480206887,720.106069307514190,19.935499191284180,-10.209500312805176,30.144999504089355,-2.403708398342133,14.120666583379110,14.153583288192749,-3.198416809240977,540.000000000000000,61.000000000000000,21.000000000000000,27.684918589466342,172.000000000000000,82.000000000000000,105.000000000000000,160.000000000000000,0.000000000000000,0.000000000000000,-7.000000000000000,1280.000000000000000,5.028781207899253
136,136,-116.904124252811414,45.388967103580114,12.387687494357428,38.361772006528149,738.531149886799426,22.843500137329102,-9.448249816894531,32.291749954223633,9.243541618188223,16.617541631062824,16.617541631062824,-1.267333348592122,499.000000000000000,55.000000000000000,22.000000000000000,25.102515611045607,153.000000000000000,82.000000000000000,82.000000000000000,136.000000000000000,0.000000000000000,0.000000000000000,-5.000000000000000,1220.000000000000000,7.144614552458127
137,137,-117.161073015357601,45.193066279209745,11.979875174661478,39.678313325664881,697.853373960832414,18.887750625610352,-11.304750442504883,30.192501068115234,-3.508125106493632,12.511875232060751,12.511875232060751,-4.320666869481404,562.000000000000000,66.000000000000000,22.000000000000000,27.960747352213378,183.000000000000000,86.000000000000000,86.000000000000000,171.000000000000000,-2.000000000000000,0.000000000000000,0.000000000000000,2658.000000000000000,3.674520866324504
138,138,-117.034830389576086,45.304288474374459,11.979875174661478,39.678313325664881,697.853373960832414,18.887750625610352,-11.304750442504883,30.192501068115234,-3.508125106493632,12.511875232060751,12.511875232060751,-4.320666869481404,562.000000000000000,66.000000000000000,22.000000000000000,27.960747352213378,183.000000000000000,86.000000000000000,86.000000000000000,171.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1585.000000000000000,3.674520866324504
139,139,-116.871780973270063,45.367243871617177,12.387687494357428,38.361772006528149,738.531149886799426,22.843500137329102,-9.448249816894531,32.291749954223633,9.243541618188223,16.617541631062824,16.617541631062824,-1.267333348592122,499.000000000000000,55.000000000000000,22.000000000000000,25.102515611045607,153.000000000000000,82.000000000000000,82.000000000000000,136.000000000000000,3.000000000000000,0.000000000000000,-5.000000000000000,1299.000000000000000,7.144614552458127
140,140,-117.002731964617112,45.251576502544708,11.979875174661478,39.678313325664881,697.853373960832414,18.887750625610352,-11.304750442504883,30.192501068115234,-3.508125106493632,12.511875232060751,12.511875232060751,-4.320666869481404,562.000000000000000,66.000000000000000,22.000000000000000,27.960747352213378,183.000000000000000,86.000000000000000,86.000000000000000,171.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1352.000000000000000,3.674520866324504
141,141,-116.888638655008492,45.564950532103239,12.903062552213669,38.129335765532446,762.781806484294862,23.940500259399414,-9.899749755859375,33.840250015258789,10.049833317597708,17.270583470662434,17.270583470662434,-1.295750021934509,479.000000000000000,54.000000000000000,23.000000000000000,23.911147112857780,150.000000000000000,82.000000000000000,82.000000000000000,124.000000000000000,7.000000000000000,0.000000000000000,-3.000000000000000,826.000000000000000,7.615218793352445
142,142,-116.904292229435498,45.414801006996413,12.387687494357428,38.361772006528149,738.531149886799426,22.843500137329102,-9.448249816894531,32.291749954223633,9.243541618188223,16.617541631062824,16.617541631062824,-1.267333348592122,499.000000000000000,55.000000000000000,22.000000000000000,25.102515611045607,153.000000000000000,82.000000000000000,82.000000000000000,136.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,1526.000000000000000,7.144614552458127
143,143,-116.923499389927883,45.580577519582391,12.903062552213669,38.129335765532446,762.781806484294862,23.940500259399414,-9.899749755859375,33.840250015258789,10.049833317597708,17.270583470662434,17.270583470662434,-1.295750021934509,479.000000000000000,54.000000000000000,23.000000000000000,23.911147112857780,150.000000000000000,82.000000000000000,82.000000000000000,124.000000000000000,13.000000000000000,0.000000000000000,-4.000000000000000,1288.000000000000000,7.615218793352445
144,144,-116.931224269346842,45.492638817789896,12.387687494357428,38.361772006528149,738.531149886799426,22.843500137329102,-9.448249816894531,32.291749954223633,9.243541618188223,16.617541631062824,16.617541631062824,-1.267333348592122,499.000000000000000,55.000000000000000,22.000000000000000,25.102515611045607,153.000000000000000,82.000000000000000,82.000000000000000,136.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,981.000000000000000,7.144614552458127
145,145,-117.021014053604688,45.431036987254629,14.199833393096924,40.287215431176378,776.297201564823922,23.843500137329102,-11.402999877929688,35.246500015258789,9.116541683673859,16.307166973749798,16.342583576838177,-2.566166758537292,462.000000000000000,54.000000000000000,21.000000000000000,24.816701413871911,142.000000000000000,79.000000000000000,102.000000000000000,125.000000000000000,7.000000000000000,-6.000000000000000,0.000000000000000,1294.000000000000000,6.571500043074290
146,146,-116.788756603420040,45.644997839192683,11.099604278802872,36.545515689044279,710.855321365976465,22.127000808715820,-8.244999885559082,30.372000694274902,9.576124906539917,16.600999991099041,16.631458441416424,-0.532625039418538,513.000000000000000,57.000000000000000,23.000000000000000,25.097952817341923,160.000000000000000,83.000000000000000,106.000000000000000,136.000000000000000,5.000000000000000,0.000000000000000,-7.000000000000000,1445.000000000000000,7.501885379354159
147,147,-116.727640889736676,45.461742078553698,11.077229102452597,37.311201578538295,703.004148983778123,20.896249771118164,-8.792499542236328,29.688749313354492,-0.882458249727885,15.283166726430258,15.283166726430258,-1.648958285649617,549.000000000000000,58.000000000000000,22.000000000000000,26.136153822357766,168.000000000000000,85.000000000000000,85.000000000000000,156.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1793.000000000000000,6.272989630699158
148,148,-116.713873302517072,45.502337379264873,11.099604278802872,36.545515689044279,710.855321365976465,22.127000808715820,-8.244999885559082,30.372000694274902,9.576124906539917,16.600999991099041,16.631458441416424,-0.532625039418538,513.000000000000000,57.000000000000000,23.000000000000000,25.097952817341923,160.000000000000000,83.000000000000000,106.000000000000000,136.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1810.000000000000000,7.501885379354159
149,149,-116.710365651397751,45.678228029401225,11.538999800880751,35.051107578589694,772.781526360687508,25.565999984741211,-7.354499816894531,32.920499801635742,12.651083250840506,19.541874885559082,19.751041730244953,0.850791732470194,455.000000000000000,54.000000000000000,23.000000000000000,24.486834870911732,148.000000000000000,78.000000000000000,97.000000000000000,110.000000000000000,0.000000000000000,5.000000000000000,-5.000000000000000,922.000000000000000,9.885604140659174
150,150,-116.747267734033130,45.678650701053584,11.538999800880751,35.051107578589694,772.781526360687508,25.565999984741211,-7.354499816894531,32.920499801635742,12.651083250840506,19.541874885559082,19.751041730244953,0.850791732470194,455.000000000000000,54.000000000000000,23.000000000000000,24.486834870911732,148.000000000000000,78.000000000000000,97.000000000000000,110.000000000000000,0.000000000000000,5.000000000000000,-5.000000000000000,1147.000000000000000,9.885604140659174
151,151,-116.841286776258471,45.986919577009644,11.267895985394716,35.722618344873027,743.200432544027080,23.466249465942383,-8.076499938964844,31.542749404907227,11.051708601415157,17.800541241963703,17.914833148320515,-0.175166606903076,482.000000000000000,54.000000000000000,23.000000000000000,23.064328353173792,148.000000000000000,81.000000000000000,99.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,-1.000000000000000,1288.000000000000000,8.472468749309579
152,152,-116.840342407811363,45.814251006323275,11.875437314311663,37.597154270697203,740.203649693305920,21.043750762939453,-10.542249679565430,31.586000442504883,7.917749971151352,14.731291611989340,14.825208266576132,-3.140749871730804,535.000000000000000,58.000000000000000,23.000000000000000,24.810285641551406,165.000000000000000,87.000000000000000,111.000000000000000,143.000000000000000,12.000000000000000,0.000000000000000,-15.000000000000000,1083.000000000000000,5.457364561657111
153,153,-116.881288526541027,45.964998922059408,11.267895985394716,35.722618344873027,743.200432544027080,23.466249465942383,-8.076499938964844,31.542749404907227,11.051708601415157,17.800541241963703,17.914833148320515,-0.175166606903076,482.000000000000000,54.000000000000000,23.000000000000000,23.064328353173792,148.000000000000000,81.000000000000000,99.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,336.000000000000000,8.472468749309579
154,154,-116.886990453993462,45.869083322481231,11.267895985394716,35.722618344873027,743.200432544027080,23.466249465942383,-8.076499938964844,31.542749404907227,11.051708601415157,17.800541241963703,17.914833148320515,-0.175166606903076,482.000000000000000,54.000000000000000,23.000000000000000,23.064328353173792,148.000000000000000,81.000000000000000,99.000000000000000,126.000000000000000,12.000000000000000,0.000000000000000,-13.000000000000000,632.000000000000000,8.472468749309579
155,155,-116.921992199684496,45.854226472820130,11.267895985394716,35.722618344873027,743.200432544027080,23.466249465942383,-8.076499938964844,31.542749404907227,11.051708601415157,17.800541241963703,17.914833148320515,-0.175166606903076,482.000000000000000,54.000000000000000,23.000000000000000,23.064328353173792,148.000000000000000,81.000000000000000,99.000000000000000,126.000000000000000,7.000000000000000,13.000000000000000,-20.000000000000000,1388.000000000000000,8.472468749309579
156,156,-117.307939432111311,46.211122013050954,12.134229240628580,36.995728427211866,753.329843349546877,24.335500717163086,-8.463500022888184,32.799000740051270,0.787291665871938,18.363916556040447,18.711166699727375,0.256625096003215,472.000000000000000,52.000000000000000,21.000000000000000,26.647431865950047,154.000000000000000,71.000000000000000,85.000000000000000,142.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,1024.000000000000000,9.050656289948771
157,157,-117.221005590465495,46.325936855490625,12.134229240628580,36.995728427211866,753.329843349546877,24.335500717163086,-8.463500022888184,32.799000740051270,0.787291665871938,18.363916556040447,18.711166699727375,0.256625096003215,472.000000000000000,52.000000000000000,21.000000000000000,26.647431865950047,154.000000000000000,71.000000000000000,85.000000000000000,142.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,542.000000000000000,9.050656289948771
158,158,-117.149757934275499,46.263352505671833,12.544874901572863,37.205000716824898,768.841918275558442,25.528249740600586,-8.189999580383301,33.718249320983887,1.366625070571899,19.312041918436687,19.736833413441975,0.842291752497355,434.000000000000000,47.000000000000000,21.000000000000000,24.251456371594504,133.000000000000000,69.000000000000000,82.000000000000000,121.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,742.000000000000000,9.873041711747646
159,159,-117.188782872453260,46.368086675402310,11.987374963859716,35.258281725091322,797.353985541086217,26.632249832153320,-7.366499900817871,33.998749732971191,1.802083308498065,20.491666634877522,20.866041660308838,1.327541708946228,416.000000000000000,47.000000000000000,20.000000000000000,27.165719608913580,138.000000000000000,63.000000000000000,74.000000000000000,127.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,566.000000000000000,10.695041685054699
160,160,-117.516900294983998,46.258530988934865,10.495229169726372,36.620420713073351,692.147380238246910,19.448749542236328,-9.210749626159668,28.659499168395996,-1.658624996741613,14.263291756312052,14.387708266576132,-2.283250043789546,607.000000000000000,76.000000000000000,21.000000000000000,34.197347180932994,219.000000000000000,79.000000000000000,96.000000000000000,204.000000000000000,0.000000000000000,11.000000000000000,-13.000000000000000,1280.000000000000000,5.555031242469947
161,161,-118.265087493193562,45.129186766406633,11.692916636665663,41.785040592914719,627.712679082408840,17.604999542236328,-10.378499984741211,27.983499526977539,-2.076208442449570,12.056708176930746,12.078708072503408,-2.906208405892054,633.000000000000000,88.000000000000000,19.000000000000000,38.743224127609118,243.000000000000000,79.000000000000000,97.000000000000000,226.000000000000000,0.000000000000000,-15.000000000000000,16.000000000000000,1922.000000000000000,4.006354125837485
162,162,-118.372597193458262,45.171352278074664,12.943645929296812,39.960933157570629,724.283247712946491,21.562500000000000,-10.828249931335449,32.390749931335449,-1.541458249092102,15.192250092824301,15.417291720708212,-2.337499936421712,623.000000000000000,86.000000000000000,16.000000000000000,41.671975981444334,243.000000000000000,69.000000000000000,84.000000000000000,225.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1538.000000000000000,6.225468806922436
163,163,-118.488316726696667,45.103543755737974,12.201354175806046,41.291236682987844,661.791240201690471,19.488500595092773,-10.060999870300293,29.549500465393066,-1.557291686534882,13.510166724522909,13.641208251317343,-2.349166611830393,613.000000000000000,86.000000000000000,17.000000000000000,40.211455626927552,238.000000000000000,73.000000000000000,89.000000000000000,221.000000000000000,0.000000000000000,-11.000000000000000,14.000000000000000,1402.000000000000000,5.132302100459735
164,164,-118.240804721897234,45.093399049046184,11.692916636665663,41.785040592914719,627.712679082408840,17.604999542236328,-10.378499984741211,27.983499526977539,-2.076208442449570,12.056708176930746,12.078708072503408,-2.906208405892054,633.000000000000000,88.000000000000000,19.000000000000000,38.743224127609118,243.000000000000000,79.000000000000000,97.000000000000000,226.000000000000000,0.000000000000000,-11.000000000000000,11.000000000000000,1813.000000000000000,4.006354125837485
165,165,-118.344943028520277,45.147843227558383,12.201354175806046,41.291236682987844,661.791240201690471,19.488500595092773,-10.060999870300293,29.549500465393066,-1.557291686534882,13.510166724522909,13.641208251317343,-2.349166611830393,613.000000000000000,86.000000000000000,17.000000000000000,40.211455626927552,238.000000000000000,73.000000000000000,89.000000000000000,221.000000000000000,0.000000000000000,-23.000000000000000,24.000000000000000,1402.000000000000000,5.132302100459735
